candidate_id,axis_id,alpha_hash,symbol,timeframe,intended_side_mode,status,reject_reason,blocker_reason,gross_bps,cost_bps,net_bps,trade_count,long_trade_count,short_trade_count,a1_pass,a2_pass
eb6bf7ac2edc90e0d86ba4201a1e3d9581cc2d92a34c4777684564c966f6b4b1,H,0971ee43d32308bb4611b1d4c0751699fade229785fce8a853c2055831a7e1d4,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
60185f0e83073274609bc9b37581174543a4eb9463ad960a458328271d8fad9f,H,0971ee43d32308bb4611b1d4c0751699fade229785fce8a853c2055831a7e1d4,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
999dc702a2f60aa197077312a4fd355183842070c69a8c6ed30dbe2820f7fca3,H,0971ee43d32308bb4611b1d4c0751699fade229785fce8a853c2055831a7e1d4,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
30094c206b5132d9189c5a300f0d9a6196dabe6ecb5a1e4685fbd4adc1a5cf32,H,0971ee43d32308bb4611b1d4c0751699fade229785fce8a853c2055831a7e1d4,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
bee5f72c01e1ffb62cfe08970d014c5dbccd3771a3e8cdc2dfd275deac429221,H,0971ee43d32308bb4611b1d4c0751699fade229785fce8a853c2055831a7e1d4,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
e755a63b5c26ec3bbdf179b8bf65191d544c942ced4a7f965fb404f5df82bf80,H,0971ee43d32308bb4611b1d4c0751699fade229785fce8a853c2055831a7e1d4,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
b7b149aec2d96b17ba37da1771452f77bbf84391ba5767059ecae9ac9345ae5e,H,0e69751fe094e6b09d21a68287db8b7e38c2bf8290282b76d2fd9c51dcf987c9,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
e4387bd5f82eaf2adca6806d18078104ece2d3b8c849b07551daf18731a47805,H,0e69751fe094e6b09d21a68287db8b7e38c2bf8290282b76d2fd9c51dcf987c9,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
2937c72a8d0a0af2dd481b9d2a28e316584ce874d6e4382546765fe1ef7e5ab9,H,0e69751fe094e6b09d21a68287db8b7e38c2bf8290282b76d2fd9c51dcf987c9,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
af26bc55faa55477aa4dfafe6841604ab19f1ee984ead50672fde6cd7e6b8755,H,0e69751fe094e6b09d21a68287db8b7e38c2bf8290282b76d2fd9c51dcf987c9,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
ef67e50c7b5618da4f16012992f6c31ebc0ff01d3fc27a6669e39dad47018bec,H,0e69751fe094e6b09d21a68287db8b7e38c2bf8290282b76d2fd9c51dcf987c9,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
9e15d1156e9427e6ba072bb4b44d416daa312d0e750737ebbc7e53d908c792d6,H,0e69751fe094e6b09d21a68287db8b7e38c2bf8290282b76d2fd9c51dcf987c9,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
ba42aecac666b24b59f1c8f266d4a4f2340a23c6115d802764953d2e62f00267,H,1abef2fc3499c6b111acbbc935d2947251f23a21bc51410750e0e0f5ec357a9a,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
9365be96d8f1b4c95072918ab422d2b64f40fb8191bd18ffd8bc0d2c1f8795f9,H,1abef2fc3499c6b111acbbc935d2947251f23a21bc51410750e0e0f5ec357a9a,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
ced5ca927da6e2acf2af2f2998dd468d3ed3883e3fbf84297a97574577a4ab0b,H,1abef2fc3499c6b111acbbc935d2947251f23a21bc51410750e0e0f5ec357a9a,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
ecd178bdbf07b2e7afb620f29155008821c609a150d3d1f9badfa031a805b160,H,1abef2fc3499c6b111acbbc935d2947251f23a21bc51410750e0e0f5ec357a9a,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
9306118acc7fea57c60c6b3772cc9dd68d28eb50827cddae348f1470a8c495b1,H,1abef2fc3499c6b111acbbc935d2947251f23a21bc51410750e0e0f5ec357a9a,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
2094ad6f0ec44fef320f02cf369607fef9798de5de0b0518d02785f63ef83f2c,H,1abef2fc3499c6b111acbbc935d2947251f23a21bc51410750e0e0f5ec357a9a,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
258e15bb9f316423cabf4ee13612f0ff561ad3161ecf761dbfe64cbb6e3211ce,H,4f182909fdbcc13d0e5182ea396bb4da47469eb9c911eda08bd6c315c532987e,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
5ce950faa245e955007a90eb3282f8b7214e02036bfb343b7c1cbc21a4f403c5,H,4f182909fdbcc13d0e5182ea396bb4da47469eb9c911eda08bd6c315c532987e,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
b9ade01e68e32a2a2d5394a9930d5d67e53acfb948032e9bc0fc1424c3a18663,H,4f182909fdbcc13d0e5182ea396bb4da47469eb9c911eda08bd6c315c532987e,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
cedcf2b31b621c664a7ead530ececdf21fa643ef2ae9ce8c66bbf18d17f9b729,H,060b78e111e6062931e14e217610a2ece7ee1968daa93dcde33ccc78e7ac2d96,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
bf2f4f313f7c91c3c41a3f0c1c9355e87971dc0a8cd2b309ee9092d063b8a69a,H,060b78e111e6062931e14e217610a2ece7ee1968daa93dcde33ccc78e7ac2d96,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
077589a15b71a9a992eed201044d55160c0bd0758a1f69e1a528ca5238bacfdd,H,060b78e111e6062931e14e217610a2ece7ee1968daa93dcde33ccc78e7ac2d96,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
95ad1185a8dd496e1ebe99dfc290af1db61d55e879140b4cdad25fdc2a20aa7f,H,060b78e111e6062931e14e217610a2ece7ee1968daa93dcde33ccc78e7ac2d96,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
aa22435baa60a0e63ce6697b0de5c0c7d3696ffc382027ebe93c61d9e57e34ef,H,060b78e111e6062931e14e217610a2ece7ee1968daa93dcde33ccc78e7ac2d96,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
1fc42e7561a4ecd5ec74766b03da0698bfd36f983e086e28ccb325eb9e7376c6,H,060b78e111e6062931e14e217610a2ece7ee1968daa93dcde33ccc78e7ac2d96,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
cb28f27d7169208bc25e8e991b4a1d8c4f430711848473296e021da945a8ca09,H,a31426f9af9d19df30a238130bd064009202c3966360421638072c3714529a8a,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
c2d9c5c9111e7aaf4662e8e6137fe8e72c32aa21f76d4f9ef16c76ec40b53299,H,a31426f9af9d19df30a238130bd064009202c3966360421638072c3714529a8a,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
194aa825d85abd1999dc56067f08f59b9ff1d104fcb66202bbf7d235cbeed754,H,a31426f9af9d19df30a238130bd064009202c3966360421638072c3714529a8a,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
5e80edb44ffe89cddff1fa9925b6daf07fc06138a2acd3eb8266bf1dbfe8a27d,H,a31426f9af9d19df30a238130bd064009202c3966360421638072c3714529a8a,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
cbfdf2a537218b5a58a2f70d012c4f3c889372eef5c1fafe96956db2ee7a9ad3,H,a31426f9af9d19df30a238130bd064009202c3966360421638072c3714529a8a,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
d190f4b5977463c61c1a6f1d07d122da1ee95bdf0b84ca4730e6be79af777247,H,a31426f9af9d19df30a238130bd064009202c3966360421638072c3714529a8a,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
046bc3b6c139e3dec3d7951633a9efd29802ff77de1189d29fd9d8f6f7692952,H,b996ff83980fb579f5a1113b60dcde0dcc9b632053fe760bc8685a234b9537f2,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
04d69b6eeca1327b9d545f9e06d63823e35e55fd7ebe49f48ead8f545f821b34,H,b996ff83980fb579f5a1113b60dcde0dcc9b632053fe760bc8685a234b9537f2,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
187c4fa39769a9c6eb76640f0da3b52f16814837434fc4573978ce911e47af13,H,720e8193ef837ea8f8e3f1fef9ae9da8dc9a221e5d0dc3ea93a91e56e50b22fd,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
99fd3ef20a285f20b98a26a36315ee18605f84c786e9814014f90373403f0977,H,720e8193ef837ea8f8e3f1fef9ae9da8dc9a221e5d0dc3ea93a91e56e50b22fd,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
2c87d92959d8131096ac46c582ddbff21a2585516247707dc0d11357c63cd318,H,720e8193ef837ea8f8e3f1fef9ae9da8dc9a221e5d0dc3ea93a91e56e50b22fd,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
e028213812935c8358dd22edabcfbf19146a027b7de2cab9799710a01a52820b,H,720e8193ef837ea8f8e3f1fef9ae9da8dc9a221e5d0dc3ea93a91e56e50b22fd,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
30851198f25e40a9d96e7bcb794f70b6d63224a825f9ae5e61c68f99df5156bb,H,720e8193ef837ea8f8e3f1fef9ae9da8dc9a221e5d0dc3ea93a91e56e50b22fd,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
855c9df38ada43597c15c6d9cfec2362a5206e0a8cfd85f197a9814c7242ef5b,H,720e8193ef837ea8f8e3f1fef9ae9da8dc9a221e5d0dc3ea93a91e56e50b22fd,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
4559bbc1740ccb8b399f487a08412a6c6417ae088b8e179cd83cd08f341382d2,H,5e8edba4effb89073fda5596bf1a467ff4ea2fec359d610199e257e41d46f71d,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
7fca16f895dcd87fcd6cf1d26881054945087736b5306ce68a1dcab660399dd9,H,5e8edba4effb89073fda5596bf1a467ff4ea2fec359d610199e257e41d46f71d,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
8b51400a4abf7720f6598537cb690048caef60fc259a89cfcfdb89e7d70646c3,H,5e8edba4effb89073fda5596bf1a467ff4ea2fec359d610199e257e41d46f71d,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
b3a17de73b9e79ac3e7ac06fa2912781e87e920540c9ffc36d0f69d289288bcb,H,16db4f15f87e3c03c248af81f41d87bedf6f8acf6038940af22282b0fe5f6098,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
5d60b145c71955409594b5d28f8c251aa4fb2c7b5f2c0c730566b7d360034da5,H,16db4f15f87e3c03c248af81f41d87bedf6f8acf6038940af22282b0fe5f6098,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
f445cc629f5077f88d3807e4a7ea1d7727c33cc300fd938d5031ba7398e2df7b,H,16db4f15f87e3c03c248af81f41d87bedf6f8acf6038940af22282b0fe5f6098,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
f6239815a16494b41c4b9ab4ee4a22651d8b519436aa7a142bdd8da8b0bab314,H,16db4f15f87e3c03c248af81f41d87bedf6f8acf6038940af22282b0fe5f6098,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
1e5b3adfdf7129a6ea3e16f410a90f667c779d39a8acb765fbde64a7759fcf3b,H,16db4f15f87e3c03c248af81f41d87bedf6f8acf6038940af22282b0fe5f6098,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
38f112931d3ec709f09b82ccdf04fb8868f75702d72a23988ad2e13677c990e3,H,16db4f15f87e3c03c248af81f41d87bedf6f8acf6038940af22282b0fe5f6098,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
c9308b563459dc5b62d235c87515f0aa80e496ee939b15ab4230562b52273eca,H,49d1acaccae128f879e29d4ef0c6c52f5b770b5394621e51343d563158173ca0,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
85c237db7239c5633e1227fcb9dbe9b8632156b506e9ce9853fa5f4f87749f29,H,49d1acaccae128f879e29d4ef0c6c52f5b770b5394621e51343d563158173ca0,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
838700b4a95e97cf849a3b21c85c9cf430a3f1b671726ce3d22b123cfb2da5e3,H,49d1acaccae128f879e29d4ef0c6c52f5b770b5394621e51343d563158173ca0,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
38eb530a0e7d3ebc0b9df01980f0812a07cc0af66ba0e7aa6699476efe854133,H,dde7cf3d2af7a3b984637b913f20f7fec001e304275402ea769c9ec04dbb6eb6,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
904d6e6f9668079bddbc7d4b17a2dfdb7b909e8295fc5af935b52acd7f663979,H,ae1c8e7d62e485a17217ef428a96194d2ca63137297f6f7cd09cbf95e38fa822,SOLUSDT,15m,SHORT,REJECTED,too_few_trades,,10.2878066300474,14.5,-4.212193369952599,15,0,15,True,False
8466c84a164148a1b55d6831c3756aa52aa869b00a4676ee614ba01db60d65fd,H,b107c1063cb2037bb6a531466c85a71c93dc09fa13aa57711566121db26bac86,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
9c169a72969ec6091ea9646ccce2b9da7a8133bf314892570ac4fd6f9b8d4067,H,b107c1063cb2037bb6a531466c85a71c93dc09fa13aa57711566121db26bac86,BTCUSDT,15m,SHORT,REJECTED,too_few_trades,,12.667172360880878,14.5,-1.832827639119122,1,0,1,False,False
752454b3e6ff28df8fd3a178075f2397015b2e960b711a574bc209be4256ea5d,H,b107c1063cb2037bb6a531466c85a71c93dc09fa13aa57711566121db26bac86,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
4c8ce24560a55403f12d7f281920ad9c46ba8a1596fd377904e43b2bd5317174,H,b107c1063cb2037bb6a531466c85a71c93dc09fa13aa57711566121db26bac86,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
531490f8c89f274865a8585ab8507bb62a9fead13ba6e5a12486f95aeb497bd8,H,b107c1063cb2037bb6a531466c85a71c93dc09fa13aa57711566121db26bac86,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
9390f5cdc38a70906c03a77599c1d166c84790795c4acaf921a57aa855968c58,H,b107c1063cb2037bb6a531466c85a71c93dc09fa13aa57711566121db26bac86,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
cb87cdabc4211d6656c60e3bd94f217f629e8262c8f0d62bbfe9558829d86be6,H,a1248d767bdbff01b54f2dd5bb9647ed80b18f5511ce0632be60063ce6b90a92,BTCUSDT,15m,LONG,REJECTED,non_positive_net,,13.635766511676279,14.5,-0.8642334883237215,1635,1636,0,True,False
7058b7df00ecb599dc13435cd1ab34e336cb042685c3b2ad68a54cbe8e687582,H,4bd518ed1dcd0bf39de77012bcc050ceee015c233ba5e53e10a367f48301f5f1,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
143125639d3352d69a599e1c17eb2ade72022d3603793ee153523e6f3153664f,H,4bd518ed1dcd0bf39de77012bcc050ceee015c233ba5e53e10a367f48301f5f1,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
35e0e8ab43046c2b609ef16eb4bca745f0e607a7d018ca8218fd878346616c0e,H,4bd518ed1dcd0bf39de77012bcc050ceee015c233ba5e53e10a367f48301f5f1,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
1eec8c3b25bd40d80a7b220191287aaaf764e5394bdbdb325693263ef57c39eb,H,4bd518ed1dcd0bf39de77012bcc050ceee015c233ba5e53e10a367f48301f5f1,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
120ed9f7f52c63b9530a83bbd7e11843d4ab6184e2d88880c395e17be839627c,H,4bd518ed1dcd0bf39de77012bcc050ceee015c233ba5e53e10a367f48301f5f1,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
0488debb47cb851e783f877bcf49c6667cf86e7fe24698e5406ef90043ea8bc2,H,4bd518ed1dcd0bf39de77012bcc050ceee015c233ba5e53e10a367f48301f5f1,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
a2e1e3d3c161ef3eed2b4eb187e05947fdb2a3ed6a0213178c819cd3062f6f71,H,721b6d9689662c4cf2f9a3fb423fe5df66bf442a4d13db587f1a811f7dc13f3d,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
b453827d7e20de17dcfe30790097bae346e526a88f3f44def8ff04f662137c6d,H,721b6d9689662c4cf2f9a3fb423fe5df66bf442a4d13db587f1a811f7dc13f3d,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
ce14a03c5d3e0cd9794f4f055bf3c833787a8a7c2af73d70d6705e543be723e3,H,721b6d9689662c4cf2f9a3fb423fe5df66bf442a4d13db587f1a811f7dc13f3d,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
57b98f96b4042dded85634b5907f74a4500eda8bbf3adde3e23118b0722f484c,H,721b6d9689662c4cf2f9a3fb423fe5df66bf442a4d13db587f1a811f7dc13f3d,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
446c0deebbc519654317b65183f7caa374b47abd6272f61457c4711b49ad1525,H,721b6d9689662c4cf2f9a3fb423fe5df66bf442a4d13db587f1a811f7dc13f3d,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
544bcedb572fb60dd414edab9da2469d7078acc4f380606bd84d192285f174ec,H,721b6d9689662c4cf2f9a3fb423fe5df66bf442a4d13db587f1a811f7dc13f3d,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
14434dd7b4f8e9ab2d6cd45f7aa1b0e1b005ea95a3b823dbe65043ef6568fefb,H,dc1167e911e3a17f65d7c4b266e3e56dc9210b9b9ad014e8219ee5dd1df84e6b,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
6501c571a843865d0bb5f85fe9cc7025eca1ec60491444ca5a2f53837453d432,H,dc1167e911e3a17f65d7c4b266e3e56dc9210b9b9ad014e8219ee5dd1df84e6b,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
8b068567c2a1ee12a8663a82069c6c64f8f0fc64091882a429906465fc273a44,H,dc1167e911e3a17f65d7c4b266e3e56dc9210b9b9ad014e8219ee5dd1df84e6b,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
82e14f3c8ee69dfc0e6a44d6a52679d3ccc75c1b817b511fc534fd7c60e41d99,H,dc1167e911e3a17f65d7c4b266e3e56dc9210b9b9ad014e8219ee5dd1df84e6b,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
ebe1d1af500a0aed3cbdc5b1e4eb9c061efcb77a4ada6787a9722a26e7fca0ff,H,dc1167e911e3a17f65d7c4b266e3e56dc9210b9b9ad014e8219ee5dd1df84e6b,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
d1a7ba176a4a1979da1de69f96d8587654afcf83ce19e377133a92504714f33a,H,dc1167e911e3a17f65d7c4b266e3e56dc9210b9b9ad014e8219ee5dd1df84e6b,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False
